[00:05:04Z] ===== CRON CEREBRAS RESTART start =====
[00:05:04Z] Run ID: 20260522T000504Z
[06:09:29]   IT#4 429, switch key + throttle
[06:09:41]   IT#5 429, switch key + throttle
[06:10:07]   ITW#3 429, switch key + throttle
[06:10:19]   ITW#4 429, switch key + throttle
[06:10:45]   IVZ#3 429, switch key + throttle
[06:10:57]   IVZ#4 429, switch key + throttle
[06:11:26]   J#4 429, switch key + throttle
[06:11:39]   J#5 429, switch key + throttle
[06:11:52] PROGRESS 210/393 | enriched=875 risks on 189 stés | fails=29 429=232 | elapsed=97.2min
[06:12:04]   JAZZ#4 429, switch key + throttle
[06:12:17]   JAZZ#5 429, switch key + throttle
[06:12:42]   JBL#4 429, switch key + throttle
[06:12:55]   JBL#5 429, switch key + throttle
[06:13:20]   JDEP.AS#4 429, switch key + throttle
[06:13:33]   JDEP.AS#5 429, switch key + throttle
[06:13:58]   JKHY#3 429, switch key + throttle
[06:14:10]   JKHY#4 429, switch key + throttle
[06:14:36]   JNJ#5 429, switch key + throttle
[06:14:48]   JNJ#6 429, switch key + throttle
[06:15:13]   JPM#5 429, switch key + throttle
[06:15:26]   KDP#0 429, switch key + throttle
[06:15:52]   KDP#6 429, switch key + throttle
[06:16:05]   KER.PA#1 429, switch key + throttle
[06:16:30]   KESKOB.HE#6 429, switch key + throttle
[06:16:42] PROGRESS 220/393 | enriched=906 risks on 198 stés | fails=37 429=247 | elapsed=102.1min
[06:16:43]   KEYS#1 429, switch key + throttle
[06:17:08]   KHC#0 429, switch key + throttle
[06:17:21]   KHC#2 429, switch key + throttle
[06:17:48]   KIM#1 429, switch key + throttle
[06:18:00]   KIM#2 429, switch key + throttle
[06:18:17]   KIM#4 429, switch key + throttle
[06:18:30]   KIM#5 429, switch key + throttle
[06:18:51]   KIM#8 429, switch key + throttle
[06:19:04]   KLAC#2 429, switch key + throttle
[06:19:25]   KLAC#6 429, switch key + throttle
[06:19:38]   KMB#0 429, switch key + throttle
[06:19:59]   KMB#4 429, switch key + throttle
[06:20:12]   KMB#5 429, switch key + throttle
[06:20:33]   KMI#2 429, switch key + throttle
[06:20:46]   KMI#3 429, switch key + throttle
[06:21:09]   KOG.OL#6 429, switch key + throttle
[06:21:22]   KR#0 429, switch key + throttle
[06:21:43]   KVUE#0 429, switch key + throttle
[06:21:56]   KVUE#1 429, switch key + throttle
[06:22:08]   KVUE#2 429, switch key + throttle
[06:22:21] PROGRESS 230/393 | enriched=942 risks on 207 stés | fails=40 429=267 | elapsed=107.7min
[06:22:25]   LDOS#1 429, switch key + throttle
[06:22:38]   LDOS#2 429, switch key + throttle
[06:22:51]   LDOS#3 429, switch key + throttle
[06:23:08]   LEN#5 429, switch key + throttle
[06:23:21]   LEN#6 429, switch key + throttle
[06:23:42]   LH#2 429, switch key + throttle
[06:23:55]   LH#3 429, switch key + throttle
[06:24:16]   LHX#4 429, switch key + throttle
[06:24:29]   LII#0 429, switch key + throttle
[06:24:50]   LII#3 429, switch key + throttle
[06:25:03]   LII#4 429, switch key + throttle
[06:25:20]   LII#6 429, switch key + throttle
[06:25:33]   LII#7 429, switch key + throttle
[06:25:59]   LIN#1 429, switch key + throttle
[06:26:11]   LIN#2 429, switch key + throttle
[06:26:36]   LIN#6 429, switch key + throttle
[06:26:49]   LITE#1 429, switch key + throttle
[06:27:14]   LITE#5 429, switch key + throttle
[06:27:27]   LLY#3 429, switch key + throttle
[06:27:52]   LMT#2 429, switch key + throttle
[06:28:05]   LMT#3 429, switch key + throttle
[06:28:30]   LNT#1 429, switch key + throttle
[06:28:43]   LNT#2 429, switch key + throttle
[06:28:56] PROGRESS 240/393 | enriched=983 risks on 217 stés | fails=47 429=290 | elapsed=114.3min
[06:29:08]   LRCX#0 429, switch key + throttle
[06:29:21]   LRCX#1 429, switch key + throttle
[06:29:46]   LULU#2 429, switch key + throttle
[06:29:58]   LULU#3 429, switch key + throttle
[06:30:25]   LVS#2 429, switch key + throttle
[06:30:38]   LVS#3 429, switch key + throttle
[06:30:51]   LVS#4 429, switch key + throttle
[06:31:08]   LYB#1 429, switch key + throttle
[06:31:20]   LYB#2 429, switch key + throttle
[06:31:46]   LYV#0 429, switch key + throttle
[06:31:58]   LYV#1 429, switch key + throttle
[06:32:23]   LYV#5 429, switch key + throttle
[06:32:36]   MAR#0 429, switch key + throttle
[06:33:01]   MAR#5 429, switch key + throttle
[06:33:14]   MAR#6 429, switch key + throttle
[06:33:40]   MAS#3 429, switch key + throttle
[06:33:53]   MAS#4 429, switch key + throttle
[06:34:18]   MCD#5 429, switch key + throttle
[06:34:31]   MCHP#1 429, switch key + throttle
[06:34:56]   MCHP#5 429, switch key + throttle
[06:35:09] PROGRESS 250/393 | enriched=1020 risks on 227 stés | fails=57 429=310 | elapsed=120.5min
[06:35:09]   MCK#0 429, switch key + throttle
[06:35:34]   MCK#4 429, switch key + throttle
[06:35:47]   MCK#5 429, switch key + throttle
[06:36:12]   MCO#1 429, switch key + throttle
[06:36:25]   MCO#3 429, switch key + throttle
[06:36:50]   MDLZ#2 429, switch key + throttle
[06:37:03]   MDLZ#3 429, switch key + throttle
[06:37:27]   MDT#1 429, switch key + throttle
[06:37:40]   MDT#2 429, switch key + throttle
[06:38:05]   MEDP#2 429, switch key + throttle
[06:38:18]   MEDP#3 429, switch key + throttle
[06:38:43]   MET#1 429, switch key + throttle
[06:38:55]   MET#2 429, switch key + throttle
[06:39:21]   MET#6 429, switch key + throttle
[06:39:33]   META#2 429, switch key + throttle
[06:39:46]   META#3 429, switch key + throttle
[06:40:03]   META#5 429, switch key + throttle
[06:40:15]   META#6 429, switch key + throttle
[06:40:41]   MGM#5 429, switch key + throttle
[06:40:53]   MGM#6 429, switch key + throttle
[06:41:06]   MGM#7 429, switch key + throttle
[06:41:23]   MKSI#1 429, switch key + throttle
[06:41:36]   MKSI#2 429, switch key + throttle
[06:42:01]   MKSI#6 429, switch key + throttle
[06:42:14]   MMM#3 429, switch key + throttle
[06:42:27] PROGRESS 260/393 | enriched=1064 risks on 237 stés | fails=68 429=335 | elapsed=127.8min
[06:42:39]   MO#2 429, switch key + throttle
[06:42:52]   MO#3 429, switch key + throttle
[06:43:17]   MO#7 429, switch key + throttle
[06:43:29]   MOS#1 429, switch key + throttle
[06:43:55]   MPWR#2 429, switch key + throttle
[06:44:07]   MPWR#5 429, switch key + throttle
[06:44:33]   MRK#2 429, switch key + throttle
[06:44:45]   MRSH#0 429, switch key + throttle
[06:45:11]   MRSH#4 429, switch key + throttle
[06:45:24]   MRSH#5 429, switch key + throttle
[06:45:49]   MSFT#2 429, switch key + throttle
[06:46:01]   MSFT#3 429, switch key + throttle
[06:46:27]   MSTR#3 429, switch key + throttle
[06:46:39]   MSTR#5 429, switch key + throttle
[06:47:05]   MU#3 429, switch key + throttle
[06:47:17]   MU#4 429, switch key + throttle
[06:47:43]   NDAQ#2 429, switch key + throttle
[06:47:55]   NDAQ#4 429, switch key + throttle
[06:48:11] PROGRESS 270/393 | enriched=1100 risks on 247 stés | fails=77 429=353 | elapsed=133.6min
[06:48:21]   NDSN#3 429, switch key + throttle
[06:48:33]   NDSN#4 429, switch key + throttle
[06:48:58]   NEM#6 429, switch key + throttle
[06:49:11]   NEM#7 429, switch key + throttle
[06:49:36]   NI#3 429, switch key + throttle
[06:49:49]   NI#4 429, switch key + throttle
[06:50:14]   NLY#3 429, switch key + throttle
[06:50:27]   NLY#5 429, switch key + throttle
[06:50:52]   NOC#3 429, switch key + throttle
[06:51:05]   NOC#4 429, switch key + throttle
[06:51:30]   NOW#5 429, switch key + throttle
[06:51:43]   NRG#0 429, switch key + throttle
[06:52:08]   NRG#4 429, switch key + throttle
[06:52:21]   NRG#5 429, switch key + throttle
[06:52:46]   NTAP#0 429, switch key + throttle
[06:52:58]   NTAP#1 429, switch key + throttle
[06:53:24]   NTAP#5 429, switch key + throttle
[06:53:36]   NTAP#6 429, switch key + throttle
[06:53:49]   NTNX#2 429, switch key + throttle
[06:54:02]   NTNX#5 429, switch key + throttle
[06:54:15] PROGRESS 280/393 | enriched=1136 risks on 256 stés | fails=88 429=373 | elapsed=139.6min
[06:54:18]   NTRS#1 429, switch key + throttle
[06:54:48]   NVR#4 429, switch key + throttle
[06:55:01]   NVS#0 429, switch key + throttle
[06:55:26]   NVS#4 429, switch key + throttle
[06:55:39]   NWS#0 429, switch key + throttle
[06:56:04]   NWS#4 429, switch key + throttle
[06:56:17]   NWSA#1 429, switch key + throttle
[06:56:42]   OHI#4 429, switch key + throttle
[06:56:55]   OHI#5 429, switch key + throttle
[06:57:20]   OMC#7 429, switch key + throttle
[06:57:32]   ON#0 429, switch key + throttle
[06:57:58]   ON#6 429, switch key + throttle
[06:58:10]   ORCL#2 429, switch key + throttle
[06:58:23] PROGRESS 290/393 | enriched=1162 risks on 265 stés | fails=94 429=386 | elapsed=143.8min
[06:58:35]   OTIS#3 429, switch key + throttle
[06:58:48]   OTIS#4 429, switch key + throttle
[06:59:13]   OXY#2 429, switch key + throttle
[06:59:26]   PANW#1 429, switch key + throttle
[06:59:51]   PCAR#1 429, switch key + throttle
[07:00:04]   PCAR#2 429, switch key + throttle
[07:00:29]   PCAR#7 429, switch key + throttle
[07:00:42]   PCG#2 429, switch key + throttle
[07:01:07]   PEG#3 429, switch key + throttle
[07:01:20]   PEG#5 429, switch key + throttle
[07:01:45]   PFE#4 429, switch key + throttle
[07:01:57]   PFG#2 429, switch key + throttle
[07:02:19] PROGRESS 300/393 | enriched=1189 risks on 274 stés | fails=100 429=398 | elapsed=147.7min
[07:02:23]   PG#0 429, switch key + throttle
[07:02:36]   PG#1 429, switch key + throttle
[07:03:02]   PG#5 429, switch key + throttle
[07:03:15]   PG#6 429, switch key + throttle
[07:03:28]   PGR#1 429, switch key + throttle
[07:03:45]   PGR#5 429, switch key + throttle
[07:04:14]   PH#3 429, switch key + throttle
[07:04:27]   PH#4 429, switch key + throttle
[07:04:52]   PHM#5 429, switch key + throttle
[07:05:04]   PLTR#0 429, switch key + throttle
[07:05:30]   PLTR#5 429, switch key + throttle
[07:05:43]   PNW#0 429, switch key + throttle
[07:06:08]   PNW#5 429, switch key + throttle
[07:06:21]   PODD#0 429, switch key + throttle
[07:06:46]   PODD#4 429, switch key + throttle
[07:06:58]   PPG#0 429, switch key + throttle
[07:07:24]   PPG#5 429, switch key + throttle
[07:07:36]   PPG#6 429, switch key + throttle
[07:08:02]   PPL#3 429, switch key + throttle
[07:08:14]   PPL#4 429, switch key + throttle
[07:08:32] PROGRESS 310/393 | enriched=1228 risks on 283 stés | fails=109 429=418 | elapsed=153.9min
[07:08:40]   PRU#4 429, switch key + throttle
[07:08:52]   PRU#5 429, switch key + throttle
[07:09:17]   PYPL#0 429, switch key + throttle
[07:09:30]   PYPL#1 429, switch key + throttle
[07:09:55]   PYPL#5 429, switch key + throttle
[07:10:08]   PYPL#6 429, switch key + throttle
[07:10:21]   Q#1 429, switch key + throttle
[07:10:38]   QCOM#2 429, switch key + throttle
[07:10:51]   QCOM#4 429, switch key + throttle
[07:11:04]   RDDT#0 429, switch key + throttle
[07:11:17]   RDDT#1 429, switch key + throttle
[07:11:29]   RDDT#2 429, switch key + throttle
[07:11:42]   RDDT#3 429, switch key + throttle
[07:12:01]   REL.L#4 429, switch key + throttle
[07:12:14]   REL.L#6 429, switch key + throttle
[07:12:36] PROGRESS 320/393 | enriched=1247 risks on 291 stés | fails=117 429=433 | elapsed=158.0min
[07:12:39]   RJF#2 429, switch key + throttle
[07:12:52]   RJF#4 429, switch key + throttle
[07:13:04]   RJF#5 429, switch key + throttle
[07:13:30]   RR.L#3 429, switch key + throttle
[07:13:55]   RS#2 429, switch key + throttle
[07:14:08]   RS#3 429, switch key + throttle
[07:14:33]   RTX#0 429, switch key + throttle
[07:14:46]   RTX#1 429, switch key + throttle
[07:15:03]   RTX#3 429, switch key + throttle
[07:15:20]   RTX#5 429, switch key + throttle
[07:15:50]   RXL.PA#7 429, switch key + throttle
[07:16:03]   SBUX#2 429, switch key + throttle
[07:16:16]   SBUX#3 429, switch key + throttle
[07:16:32]   SBUX#5 429, switch key + throttle
[07:16:45]   SBUX#6 429, switch key + throttle
[07:16:58] PROGRESS 330/393 | enriched=1271 risks on 298 stés | fails=124 429=448 | elapsed=162.3min
[07:17:10]   SCI#3 429, switch key + throttle
[07:17:23]   SJM#1 429, switch key + throttle
[07:17:37]   SJM#2 429, switch key + throttle
[07:18:02]   SJM#4 429, switch key + throttle
[07:18:20]   SJM#6 429, switch key + throttle
[07:18:33]   SLB#0 429, switch key + throttle
[07:18:58]   SLB#4 429, switch key + throttle
[07:19:11]   SLB#5 429, switch key + throttle
[07:19:39]   SMTC#1 429, switch key + throttle
[07:19:52]   SMTC#2 429, switch key + throttle
[07:20:09]   SMTC#4 429, switch key + throttle
[07:20:21]   SMTC#5 429, switch key + throttle
[07:20:39]   SNA#2 429, switch key + throttle
[07:20:51]   SNA#3 429, switch key + throttle
[07:21:13]   SNA#5 429, switch key + throttle
[07:21:25]   SNA#6 429, switch key + throttle
[07:21:50]   SNAP#3 429, switch key + throttle
[07:22:03]   SNAP#4 429, switch key + throttle
[07:22:16]   SNAP#5 429, switch key + throttle
[07:22:46]   SNPS#2 429, switch key + throttle
[07:22:59]   SNPS#3 429, switch key + throttle
[07:23:16]   SNPS#6 429, switch key + throttle
[07:23:29]   SOFI#0 429, switch key + throttle
[07:23:41]   SOFI#1 429, switch key + throttle
[07:23:58]   SOFI#3 429, switch key + throttle
[07:24:11]   SOFI#4 429, switch key + throttle
[07:24:32]   SOLV#0 429, switch key + throttle
[07:24:46]   SOLV#1 429, switch key + throttle
[07:24:59]   SOLV#2 429, switch key + throttle
[07:25:12]   SOLV#3 429, switch key + throttle
[07:25:29]   SOLV#5 429, switch key + throttle
[07:25:41]   SOON.SW#1 429, switch key + throttle
[07:26:07]   SOON.SW#6 429, switch key + throttle
[07:26:19] PROGRESS 340/393 | enriched=1317 risks on 308 stés | fails=136 429=481 | elapsed=171.7min
[07:26:19]   SPG#0 429, switch key + throttle
[07:26:39]   SPG#2 429, switch key + throttle
[07:26:52]   SPG#3 429, switch key + throttle
[07:27:14]   SPG#6 429, switch key + throttle
[07:27:27]   SRE#0 429, switch key + throttle
[07:27:49]   SRE#3 429, switch key + throttle
[07:28:02]   SRE#4 429, switch key + throttle
[07:28:14]   SRE#5 429, switch key + throttle
[07:28:31]   STE#1 429, switch key + throttle
[07:28:44]   STE#2 429, switch key + throttle
[07:29:05]   STX#0 429, switch key + throttle
[07:29:18]   STX#1 429, switch key + throttle
[07:29:31]   STX#2 429, switch key + throttle
[07:29:48]   STX#4 429, switch key + throttle
[07:30:01]   STX#5 429, switch key + throttle
[07:30:22]   STZ#1 429, switch key + throttle
[07:30:35]   STZ#2 429, switch key + throttle
[07:30:57]   STZ#5 429, switch key + throttle
[07:31:10]   STZ#6 429, switch key + throttle
[07:31:32]   SWK#2 429, switch key + throttle
[07:31:48]   SWK#5 429, switch key + throttle
[07:32:09]   SWKS#2 429, switch key + throttle
[07:32:22]   SWKS#4 429, switch key + throttle
[07:32:43]   SYK#0 429, switch key + throttle
[07:32:57]   SYK#1 429, switch key + throttle
[07:33:18]   SYK#5 429, switch key + throttle
[07:33:32]   SYK#6 429, switch key + throttle
[07:33:44]   SYY#2 429, switch key + throttle
[07:34:01]   TDG#1 429, switch key + throttle
[07:34:14]   TDG#2 429, switch key + throttle
[07:34:27] PROGRESS 350/393 | enriched=1367 risks on 318 stés | fails=139 429=511 | elapsed=179.8min
[07:34:35]   TDY#1 429, switch key + throttle
[07:34:50]   TDY#2 429, switch key + throttle
[07:35:11]   TDY#5 429, switch key + throttle
[07:35:24]   TEL#1 429, switch key + throttle
[07:35:37]   TEL#2 429, switch key + throttle
[07:35:54]   TER#0 429, switch key + throttle
[07:36:06]   TER#1 429, switch key + throttle
[07:36:32]   TER#5 429, switch key + throttle
[07:36:45]   TFC#0 429, switch key + throttle
[07:36:58]   TFC#1 429, switch key + throttle
[07:37:15]   TFC#4 429, switch key + throttle
[07:37:27]   TFC#5 429, switch key + throttle
[07:37:50]   TGT#5 429, switch key + throttle
[07:38:02]   TGT#6 429, switch key + throttle
[07:38:22]   TJX#1 429, switch key + throttle
[07:38:35]   TJX#2 429, switch key + throttle
[07:39:00]   TJX#6 429, switch key + throttle
[07:39:13]   TKO#0 429, switch key + throttle
[07:39:33]   TKO#2 429, switch key + throttle
[07:39:46]   TKO#3 429, switch key + throttle
[07:40:07]   TMO#0 429, switch key + throttle
[07:40:20]   TMO#1 429, switch key + throttle
[07:40:42]   TRV#3 429, switch key + throttle
[07:40:55]   TRV#4 429, switch key + throttle
[07:41:16]   TSCO#1 429, switch key + throttle
[07:41:29]   TSCO#2 429, switch key + throttle
[07:41:47] PROGRESS 360/393 | enriched=1408 risks on 328 stés | fails=147 429=537 | elapsed=187.2min
[07:41:51]   TSN#1 429, switch key + throttle
[07:42:04]   TSN#2 429, switch key + throttle
[07:42:25]   TSN#5 429, switch key + throttle
[07:42:38]   TT#0 429, switch key + throttle
[07:43:06]   TT#2 429, switch key + throttle
[07:43:23]   TT#4 429, switch key + throttle
[07:43:36]   TT#5 429, switch key + throttle
[07:43:57]   TXT#2 429, switch key + throttle
[07:44:11]   TXT#3 429, switch key + throttle
[07:44:32]   UBER#1 429, switch key + throttle
[07:44:45]   UBER#3 429, switch key + throttle
[07:45:06]   UBER#6 429, switch key + throttle
[07:45:19]   UHS#1 429, switch key + throttle
[07:45:41]   ULTA#2 429, switch key + throttle
[07:45:54]   ULTA#3 429, switch key + throttle
[07:46:15]   ULTA#6 429, switch key + throttle
[07:46:28]   UNP#6 429, switch key + throttle
[07:46:51]   UPS#2 429, switch key + throttle
[07:47:04]   UPS#4 429, switch key + throttle
[07:47:25]   VIAV#3 429, switch key + throttle
[07:47:49] PROGRESS 370/393 | enriched=1444 risks on 337 stés | fails=149 429=557 | elapsed=193.2min
[07:47:49]   VLO#0 429, switch key + throttle
[07:48:01]   VLO#1 429, switch key + throttle
[07:48:14]   VLO#2 429, switch key + throttle
[07:48:32]   VLO#4 429, switch key + throttle
[07:48:44]   VTR#0 429, switch key + throttle
[07:49:10]   VTR#5 429, switch key + throttle
[07:49:22]   VTRS#0 429, switch key + throttle
[07:49:47]   VTRS#5 429, switch key + throttle
[07:50:00]   VZ#1 429, switch key + throttle
[07:50:17]   VZ#4 429, switch key + throttle
[07:50:30]   VZ#5 429, switch key + throttle
[07:50:52]   WAB#1 429, switch key + throttle
[07:51:04]   WAB#2 429, switch key + throttle
[07:51:21]   WAB#3 429, switch key + throttle
[07:51:33]   WAB#4 429, switch key + throttle
[07:51:46]   WAB#5 429, switch key + throttle
[07:52:07]   WBD#1 429, switch key + throttle
[07:52:20]   WBD#2 429, switch key + throttle
[07:52:42]   WBD#5 429, switch key + throttle
[07:52:56]   WBD#6 429, switch key + throttle
[07:53:09]   WBD#7 429, switch key + throttle
[07:53:21]   WDC#0 429, switch key + throttle
[07:53:46]   WEC#0 429, switch key + throttle
[07:54:12]   WEC#4 429, switch key + throttle
[07:54:25]   WEC#5 429, switch key + throttle
[07:54:50]   WMS#3 429, switch key + throttle
[07:55:02]   WMS#4 429, switch key + throttle
[07:55:15] PROGRESS 380/393 | enriched=1487 risks on 346 stés | fails=157 429=584 | elapsed=200.6min
[07:55:27]   WMT#3 429, switch key + throttle
[07:55:40]   WMT#4 429, switch key + throttle
[07:56:05]   WSM#4 429, switch key + throttle
[07:56:17]   WSM#5 429, switch key + throttle
[07:56:54]   WTW#0 429, switch key + throttle
[07:57:15]   WTW#3 429, switch key + throttle
[07:57:36]   WWD#3 429, switch key + throttle
[07:57:49]   WWD#5 429, switch key + throttle
[07:58:10]   WY#1 429, switch key + throttle
[07:58:23]   WY#2 429, switch key + throttle
[07:58:44]   WY#5 429, switch key + throttle
[07:58:58]   WY#6 429, switch key + throttle
[07:59:19]   WYNN#3 429, switch key + throttle
[07:59:33]   WYNN#4 429, switch key + throttle
[07:59:55]   WYNN#8 429, switch key + throttle
[08:00:08]   XEL#2 429, switch key + throttle
[08:00:21]   XEL#3 429, switch key + throttle
[08:00:33]   XEL#4 429, switch key + throttle
[08:00:51]   XYL#1 429, switch key + throttle
[08:01:03]   XYL#2 429, switch key + throttle
[08:01:28]   XYZ#0 429, switch key + throttle
[08:01:41]   XYZ#1 429, switch key + throttle
[08:02:06]   XYZ#6 429, switch key + throttle
[08:02:19] PROGRESS 390/393 | enriched=1530 risks on 356 stés | fails=163 429=607 | elapsed=207.7min
[08:02:19]   YUM#0 429, switch key + throttle
[08:02:44]   YUM#4 429, switch key + throttle
[08:02:57]   YUM#5 429, switch key + throttle
[08:03:23]   ZTS#6 429, switch key + throttle
[08:03:35]   ZURN.SW#0 429, switch key + throttle
[08:03:58] ============================================================
[08:03:58] DONE in 209.3 min
[08:03:58]   Stés OK: 359
[08:03:58]   Risks enriched: 1542
[08:03:58]   Risks processed: 1707
[08:03:58]   Skip (no pipeline): 0
[08:03:58]   Skip (no risks): 8
[08:03:58]   Skip (no weak): 24
[08:03:58]   Fails (LLM): 165
[08:03:58]   429: 612
[08:03:58]   Success rate: 90.3%
[06:03:58Z] OK  enrich_risks_rationale_cerebras en 12561s
[06:03:58Z] ===== CRON CEREBRAS RESTART end =====
